Hour,originRegion,destRegion,FareFactor
7,13,21,2.056205245986554
7,13,22,1.2299223817736296
7,13,23,1.7892981807859618
7,13,24,1.9075316742128248
7,13,25,2.143318726840121
7,14,1,1.4857995305044207
7,14,2,1.6891271569797086
7,14,3,1.5399163721401614
7,14,4,0.9547968628544393
7,14,5,1.8377239439611954
7,14,6,1.5566818272481808
7,14,7,1.8183827928600234
7,14,8,2.2874962041445532
7,14,9,1.6735452987893662
7,14,10,1.849950650171052
7,14,11,1.6511667293982226
7,14,12,2.3027753727764453
7,14,13,2.388361080369226
7,14,14,1.6524910758286662
7,14,15,2.2812189150522837
7,14,16,1.9542948504726123
7,14,17,1.7149633966515616
7,14,18,1.9972053123659936
7,14,19,1.9875949770507848
7,14,20,2.027406004242762
7,14,21,1.920948432898432
7,14,22,1.412977972359349
7,14,23,1.725329697749715
7,14,24,1.4978013494839524
7,14,25,1.6262246828517677
7,15,1,1.1794185547571667
7,15,2,1.1992101358344105
7,15,3,1.3014564932375277
7,15,4,1.1818565236153427
7,15,5,1.3537625692183342
7,15,6,1.3415117481451833
7,15,7,1.5964077987689624
7,15,8,1.7099207804460312
7,15,9,1.4713288505805617
7,15,10,1.7791257743323245
7,15,11,1.696438330733057
7,15,12,1.9709034192752892
7,15,13,2.0155878117488566
7,15,14,2.0964645946118052
7,15,15,2.1128639739844326
7,15,16,1.7907782340538905
7,15,17,1.799876333962694
7,15,18,1.6431138112515447
7,15,19,1.815536493932737
7,15,20,1.7927316405838463
7,15,21,1.7243234677698762
7,15,22,1.4712056822460458
7,15,23,1.3655804434753362
7,15,24,1.2755531771118584
7,15,25,1.3378922913205002
7,16,1,0.964627043400853
7,16,2,1.2308421811332246
7,16,3,1.2455975074801182
7,16,4,1.2677805853873938
7,16,5,1.3717461852323
7,16,6,1.014100795331321
7,16,7,1.4169141439651853
7,16,8,1.540607915792988
7,16,9,1.512658870543173
7,16,10,1.6784937268848403
7,16,11,1.798929022619217
7,16,12,1.787932373344112
7,16,13,1.6891488893826994
7,16,14,1.5317037419549735
7,16,15,1.7207487970959565
7,16,16,1.610567677304013
7,16,17,1.3973210925440398
7,16,18,1.2640310314295977
7,16,19,1.5314727691341485
7,16,20,1.5366403131716304
7,16,21,1.6906043524026046
7,16,22,1.1406186025379141
7,16,23,0.9807174525612777
7,16,24,1.0835641768843642
7,16,25,1.2725823929133881
7,17,1,1.3508397955764722
7,17,2,1.1055592306752535
7,17,3,1.2220044593836132
7,17,4,1.5154569381941494
7,17,5,1.3625360589306703
7,17,6,1.387713769099103
7,17,7,1.376432298144901
7,17,8,1.723583761031488
7,17,9,1.6496700682004197
7,17,10,1.6859591941111318
7,17,11,1.3006825989615807
7,17,12,1.7552049583127072
7,17,13,1.9678418809310863
7,17,14,2.315318154704038
7,17,15,2.141865044465441
7,17,16,1.4429287917115345
7,17,17,1.9541842712172566
7,17,18,1.8457155297209904
7,17,19,1.5985167672341074
7,17,20,1.7919630421333215
7,17,21,1.9177406257499117
7,17,22,1.6916743565073078
7,17,23,1.3973381388200439
7,17,24,1.43174873660153
7,17,25,1.437525091458447
7,18,1,1.0815539921849562
7,18,2,1.195557623192332
7,18,3,1.1616878554333265
7,18,4,1.1183654714372744
7,18,5,1.2794950040512765
7,18,6,1.3306655423123877
7,18,7,1.301914679252518
7,18,8,1.3822379974269356
7,18,9,1.3758526741641257
7,18,10,1.2213700697353478
7,18,11,1.1545446350262487
7,18,12,1.551939269474597
7,18,13,1.451672949305541
7,18,14,1.6444149086073894
7,18,15,1.7153307738011072
7,18,16,1.5229731065571517
7,18,17,1.7123878073168408
7,18,18,1.8552138210792435
7,18,19,1.8559081321526283
7,18,20,1.965997168405278
7,18,21,1.731785348887458
7,18,22,1.5836711582407212
7,18,23,1.635903471651944
7,18,24,1.6815278977943637
7,18,25,1.019709885494825
7,19,1,0.9684729258279003
7,19,2,0.7375537313197189
7,19,3,0.8650755746880978
7,19,4,1.0157160443087496
7,19,5,0.9803961021756606
7,19,6,0.8513134950653017
7,19,7,1.287123638733183
7,19,8,1.1759628748712823
7,19,9,1.151492698508294
7,19,10,1.1348633725376278
7,19,11,1.2098986607183242
7,19,12,1.2516905826127829
7,19,13,1.3493509881872694
7,19,14,1.1969298143650213
7,19,15,1.3318949576845127
7,19,16,1.4227455973288847
7,19,17,1.26028585248557
7,19,18,1.4985984741547467
7,19,19,1.6887714751749636
7,19,20,1.5865132888031974
7,19,21,1.3320806555207207
7,19,22,1.135391932293595
7,19,23,1.2627198493405343
7,19,24,1.6176244478526949
7,19,25,1.1593013126321006
7,20,1,0.9685427732701535
7,20,2,1.0946982866545933
7,20,3,1.1008355867314252
7,20,4,1.4197098885954205
7,20,5,0.9731449527379314
7,20,6,1.0364904490598088
7,20,7,1.1759896315010545
7,20,8,1.3607344251022868
7,20,9,1.2198169899451157
7,20,10,1.1929574663071483
7,20,11,1.4296678402561955
7,20,12,1.3717464965481623
7,20,13,1.3747096689796467
7,20,14,1.535671678235255
7,20,15,1.2732507310533967
7,20,16,1.2167219602507344
7,20,17,1.2750507905348216
7,20,18,1.141373037480862
7,20,19,1.248449134883088
7,20,20,1.388592063707275
7,20,21,1.2525921360630603
7,20,22,1.1385881481100093
7,20,23,1.2844689855833251
7,20,24,1.4459890628902157
7,20,25,1.16107021760042
7,21,1,0.9860720671799493
7,21,2,1.0991953449109026
7,21,3,1.3805907695846902
7,21,4,1.223620751224747
7,21,5,1.1074693187228963
7,21,6,1.3729307440454694
7,21,7,1.281620822827833
7,21,8,1.6417520268353105
7,21,9,1.4729746998564939
7,21,10,1.7287575763204779
7,21,11,1.4207495823137117
7,21,12,1.6005334435838767
7,21,13,1.6986862148367896
7,21,14,1.6908300501307443
7,21,15,1.5409797105224912
7,21,16,1.234725902898075
7,21,17,1.7930568278832633
7,21,18,1.8060905001498748
7,21,19,1.5986876157519077
7,21,20,1.8356571756870856
7,21,21,2.015712986247022
7,21,22,1.7966495206445967
7,21,23,1.8816969063729736
7,21,24,1.7098845776335305
7,21,25,1.4658710721279433
7,22,1,1.2796061567122576
7,22,2,1.0323055077314232
7,22,3,1.0012692943364163
7,22,4,0.9696296466221662
7,22,5,1.0537189997627974
7,22,6,1.3107699564435644
7,22,7,1.0558620375891774
7,22,8,1.2780308778991116
7,22,9,0.9986530355148387
7,22,10,1.1728803708925957
7,22,11,0.9050098527963084
7,22,12,1.3402433762246346
7,22,13,1.271266388237164
7,22,14,1.4935662777965677
7,22,15,1.7172409053216149
7,22,16,1.2474081331696467
7,22,17,1.4440293608530619
7,22,18,1.4667570685888747
7,22,19,1.4748555188760233
7,22,20,1.6779861551322919
7,22,21,1.8021666456915237
7,22,22,1.8733810111717553
7,22,23,1.6627293094697255
7,22,24,1.6978995717136667
7,22,25,1.5888607502319716
7,23,1,0.9419246522876445
7,23,2,1.1292005606041184
7,23,3,1.1334549434827637
7,23,4,0.8085357738623863
7,23,5,1.4487287442973193
7,23,6,1.0456643679295652
7,23,7,1.1508710132727955
7,23,8,1.2940246451718656
7,23,9,0.0
7,23,10,0.9749309443007257
7,23,11,1.4476621574622033
7,23,12,1.0858575596639717
7,23,13,1.2118483986785529
7,23,14,1.1281844449403733
7,23,15,1.389132464245646
7,23,16,1.2524361020372894
7,23,17,1.5040792512746222
7,23,18,1.2985253016299025
7,23,19,1.2603937477104477
7,23,20,1.4751005790474647
7,23,21,1.3832669547662182
7,23,22,1.501825293934346
7,23,23,1.6091484038582693
7,23,24,1.4879448278517589
7,23,25,0.0
7,24,1,0.9533496628750675
7,24,2,1.263508114704121
7,24,3,1.0629429220230044
7,24,4,1.1889519021576986
7,24,5,1.2091524704437744
7,24,6,0.916654430135492
7,24,7,1.0435840365222468
7,24,8,1.1336430898007666
7,24,9,0.7796812380410584
7,24,10,1.300342515188058
7,24,11,1.2615746670763912
7,24,12,1.278554780396214
7,24,13,1.2326449081143984
7,24,14,1.1943450486999325
7,24,15,1.7672912796740479
7,24,16,1.3933091774071362
7,24,17,1.3012546136839651
7,24,18,1.6265640401504637
7,24,19,1.557196115594132
7,24,20,1.4369533201506468
7,24,21,1.5436069206157856
7,24,22,1.7529461065741287
7,24,23,1.8627460158545603
7,24,24,1.7696810643274858
7,24,25,1.3754568572065689
7,25,1,0.8673830863618859
7,25,2,0.8286713998981984
7,25,3,1.0267716967368428
7,25,4,1.0977851834232903
7,25,5,0.8667458415380149
7,25,6,0.8794010083176174
7,25,7,0.9152945063356265
7,25,8,0.9925205195792033
7,25,9,0.897629540454543
7,25,10,0.8496788452215203
7,25,11,0.9251702148198137
7,25,12,0.96196240763661
7,25,13,1.0032552348528552
7,25,14,0.979466816018632
7,25,15,0.8989130156518317
7,25,16,0.8123519150514276
7,25,17,0.8632479341754756
7,25,18,0.807077560826282
7,25,19,0.8498042218493385
7,25,20,0.9033521247682857
7,25,21,0.8180912964574565
7,25,22,1.0407961105354846
7,25,23,0.799366623719099
7,25,24,0.7761535346357117
7,25,25,1.04803887364242
8,1,1,1.7851650409788256
8,1,2,1.6662650956959113
8,1,3,1.5224607106627097
8,1,4,1.2597438856228698
8,1,5,1.546949395262172
8,1,6,1.5047036575489598
8,1,7,1.3858963076779236
8,1,8,1.3801115590093
8,1,9,1.416417163055481
8,1,10,1.2986401997015424
8,1,11,1.0918288450951579
8,1,12,1.3509471664904804
8,1,13,1.329864280265232
8,1,14,1.215342276115459
8,1,15,1.045850706862217
8,1,16,0.8594164304210978
8,1,17,1.136525715733541
8,1,18,0.8518124843555324
8,1,19,1.1900757331829515
8,1,20,1.2193444229448558
8,1,21,1.028503879868204
8,1,22,0.8899972485176061
8,1,23,0.9568788601938629
8,1,24,0.7790549070624275
8,1,25,1.4844960718837887
8,2,1,2.1609459721029025
8,2,2,2.1576365673085887
8,2,3,1.9653394851626032
8,2,4,1.5501812104116883
8,2,5,2.0167654258138685
8,2,6,2.109798299976923
8,2,7,1.9681078175983124
8,2,8,1.8322734619012313
8,2,9,1.6915410260898764
8,2,10,1.7122017474166378
8,2,11,1.3172611570534263
8,2,12,1.6308440873020038
8,2,13,1.8282926674141817
8,2,14,1.6935021806990196
8,2,15,1.441603137365837
8,2,16,1.2311204120981443
8,2,17,1.3658874462764858
8,2,18,1.4101645830907024
8,2,19,1.3536602114719625
8,2,20,1.5142091369959663
8,2,21,1.34307448412671
8,2,22,1.0050730431985178
8,2,23,1.0959770567406157
8,2,24,1.4476290527034863
8,2,25,1.6800620552940337
8,3,1,1.2077783564024551
8,3,2,1.1402544059227662
8,3,3,1.2893568650760434
8,3,4,1.1431327249885121
8,3,5,1.2293570535473899
8,3,6,1.1258321737261943
8,3,7,1.0628311672367072
8,3,8,1.0555853701205602
8,3,9,1.080463211020396
8,3,10,1.1510375208644992
8,3,11,1.0690208496350808
8,3,12,1.040220587934353
8,3,13,1.0646562592527469
8,3,14,0.9820692899306586
8,3,15,0.8576871790944419
8,3,16,0.8633216637152972
8,3,17,0.9395438943831014
8,3,18,0.8757287257718698
8,3,19,0.7965109473514544
8,3,20,0.9333006516754903
8,3,21,0.7935228516319818
8,3,22,0.0
8,3,23,0.67986443223588
8,3,24,0.7950007924408619
8,3,25,1.1385033482738434
8,4,1,1.0648977691836603
8,4,2,0.9665854764091701
8,4,3,1.2419700877400743
8,4,4,1.2968412118052128
8,4,5,1.2494096568740245
8,4,6,1.0399975844402618
8,4,7,1.0833489964149754
8,4,8,1.029858445338633
8,4,9,1.2262086419726879
8,4,10,1.072782859710575
8,4,11,1.2064239309497407
8,4,12,1.065653247610175
8,4,13,1.0697556720626105
8,4,14,0.9994872275001501
8,4,15,0.8697582695523652
8,4,16,1.1674250107869089
8,4,17,0.8217800861218337
8,4,18,0.6676354883615674
8,4,19,0.8916493255482326
8,4,20,1.1312928040329322
8,4,21,0.8508576763579557
8,4,22,0.7950134564173896
8,4,23,1.0630690101676146
8,4,24,0.6740761075102558
8,4,25,1.1669679199961653
8,5,1,1.4502518366983388
8,5,2,1.4456733428440594
8,5,3,1.5268962279737632
8,5,4,1.4577274490001393
8,5,5,1.641926804425285
8,5,6,1.502809027951136
8,5,7,1.3530718264296133
8,5,8,1.5309530064395045
8,5,9,1.6153598223327963
8,5,10,1.4423327198571096
8,5,11,1.426084162432791
8,5,12,1.4556887326143129
8,5,13,1.4422237179544164
8,5,14,1.3920924864602642
8,5,15,1.1918421333976292
8,5,16,1.3692216043506218
8,5,17,1.140124014546307
8,5,18,1.1725307471001745
8,5,19,0.882119755905664
8,5,20,1.1759682937035152
8,5,21,1.1053690018039177
8,5,22,0.9332462750317507
8,5,23,0.8260573302391913
8,5,24,0.7853454894221624
8,5,25,1.6067593148767658
8,6,1,2.46529286146675
8,6,2,2.5078810823593143
8,6,3,1.929117561959756
8,6,4,2.1485592610381192
8,6,5,2.479492240567253
8,6,6,2.5289883987319435
8,6,7,2.4985649136875843
8,6,8,2.4459221215657014
8,6,9,2.353342491385642
8,6,10,2.2400861563582066
8,6,11,1.857716776183897
8,6,12,2.290252583629179
8,6,13,2.476457652230855
8,6,14,2.2466596733839648
8,6,15,1.8607214888771697
8,6,16,1.566801042654031
8,6,17,2.3320039913656876
8,6,18,1.2436391574012144
8,6,19,1.5373087489810076
8,6,20,1.71950026481949
8,6,21,1.7399506971114975
8,6,22,1.3781896858840628
8,6,23,1.1922518583209367
8,6,24,1.229807273553836
8,6,25,1.9752089168800346
8,7,1,2.4564899185158704
8,7,2,2.2494170379935587
8,7,3,1.588426457774712
8,7,4,1.6460223429616054
8,7,5,2.3312746497144077
8,7,6,2.4154024555067264
8,7,7,2.5078626147242358
8,7,8,2.8036238920631584
8,7,9,2.433913394602853
8,7,10,2.268756652646125
8,7,11,1.8104764698020956
8,7,12,2.564879548122322
8,7,13,2.5993761983581636
8,7,14,2.587740538700867
8,7,15,1.2827921888347735
8,7,16,1.6977848968246128
8,7,17,1.3429790065499185
8,7,18,2.1218989737346323
8,7,19,1.548413033117274
8,7,20,1.83798397469195
8,7,21,1.658680570838723
8,7,22,1.8100066305033522
8,7,23,1.461735864613502
8,7,24,0.8701371912743112
8,7,25,2.013574237155479
8,8,1,2.530773188791154
8,8,2,2.0732129233327004
8,8,3,2.3786088536055274
8,8,4,1.992800978070325
8,8,5,2.1889438998380775
8,8,6,2.3807528020161737
8,8,7,2.645511544182296
8,8,8,2.936870218249392
8,8,9,2.4448357051662177
8,8,10,2.7117635042093347
8,8,11,1.9442130156955448
8,8,12,2.989724827554207
8,8,13,3.0585157482437157
8,8,14,3.436799027923373
8,8,15,2.3929606169585265
8,8,16,2.2632992256726467
8,8,17,2.106882652623525
8,8,18,2.0582152012581814
8,8,19,2.072612616895238
8,8,20,2.19742326617079
8,8,21,2.0559654453132814
8,8,22,1.7314977658072506
8,8,23,2.0896577695800223
8,8,24,1.3302637359264213
8,8,25,2.2193465922093423
8,9,1,1.516724618793438
8,9,2,1.4746605732926887
8,9,3,1.5936451508570197
8,9,4,1.6637664420936529
8,9,5,1.974534347241083
8,9,6,1.5961866161249076
8,9,7,1.6448918668050296
8,9,8,1.7588615045611484
8,9,9,1.8584745370501714
8,9,10,1.7791854907442552
8,9,11,1.7138514173060155
8,9,12,1.794431013700151
8,9,13,1.8286264475517175
8,9,14,1.8562942679166197
8,9,15,1.5987809121699623
8,9,16,1.47873678181354
8,9,17,1.1380514341128969
8,9,18,1.1274628585744468
8,9,19,1.3360763984476545
8,9,20,1.2747263950677248
8,9,21,1.0553233405489422
8,9,22,1.1924608531317493
8,9,23,1.3137401683174708
8,9,24,1.206654981582892
8,9,25,1.5831809721965733
8,10,1,1.4165079670373217
8,10,2,1.5663077952181885
8,10,3,1.6458276975136323
8,10,4,1.724438414914671
8,10,5,1.9972168962249284
8,10,6,1.9620073250603434
8,10,7,2.0489391553046308
8,10,8,2.219232609338332
8,10,9,2.103725665101642
8,10,10,2.2137163682395378
8,10,11,1.9219891906360873
8,10,12,2.3174790096269215
8,10,13,2.234218918351521
8,10,14,2.1202971249430203
8,10,15,1.6127457943343821
8,10,16,1.918901940431458
8,10,17,1.6102830922039528
8,10,18,1.8653603898444187
8,10,19,1.7960268534717339
8,10,20,1.6092233639202373
8,10,21,1.4243212791987117
8,10,22,1.5799646517076427
8,10,23,1.1019473184439972
8,10,24,0.9876599067495635
8,10,25,1.6582236987371004
8,11,1,1.2448363709376644
8,11,2,1.2090644242908923
8,11,3,1.3307975357323445
8,11,4,1.5947460851626756
8,11,5,1.519240430073626
8,11,6,1.2902268920948803
8,11,7,1.4627606471471244
8,11,8,1.5517015454893097
8,11,9,1.6975539473223769
8,11,10,1.5814540319531951
8,11,11,1.7927749425794752
8,11,12,1.5863157644871402
8,11,13,1.4921793169773052
8,11,14,1.3814265180864769
8,11,15,1.4783815498223587
8,11,16,1.6354061094210193
8,11,17,1.1644837427382215
8,11,18,1.2836438822243046
8,11,19,1.9093346091357086
8,11,20,1.5525578523217654
8,11,21,1.0378763750089037
8,11,22,1.046765490747274
8,11,23,1.1547497723923543
8,11,24,1.1422507190297009
8,11,25,1.3249899539121004
8,12,1,1.2047211312009034
8,12,2,1.1746406422263658
8,12,3,1.4110212467766332
8,12,4,1.373573047857578
8,12,5,1.6408403877593591
8,12,6,1.5253525077202406
8,12,7,1.6236840974065805
8,12,8,1.902137770594476
8,12,9,1.55728352207896
8,12,10,1.9098636842476873
8,12,11,1.6996009799168472
8,12,12,1.9663082563263
8,12,13,1.941813664622707
8,12,14,2.070873792612261
8,12,15,1.9386557740990982
8,12,16,1.7583714550068237
8,12,17,1.5118130632306825
8,12,18,1.4921337631751521
8,12,19,1.688181254234041
8,12,20,1.6543938754752352
8,12,21,1.3248697222287014
8,12,22,1.2793984586709617
8,12,23,1.1688207328515388
8,12,24,1.1433310120709061
8,12,25,1.5725050493726802
8,13,1,1.7695369254806699
8,13,2,1.8019934883075097
8,13,3,1.8630059104155068
8,13,4,2.09344448726894
8,13,5,1.9716464328257406
8,13,6,1.8608734978396129
8,13,7,2.073640965585644
8,13,8,2.2839031151187754
8,13,9,2.070072421954153
8,13,10,2.2172973878306044
8,13,11,1.8356179654155096
8,13,12,2.5002038430310103
8,13,13,2.5346342507636646
8,13,14,3.2111868264548864
8,13,15,2.2621474622480218
8,13,16,2.0269117732368893
8,13,17,2.0981401354924216
8,13,18,2.0910822292526587
8,13,19,1.8480344751688713
8,13,20,2.175346638921691
8,13,21,1.8812100582082012
8,13,22,1.5897005792714076
8,13,23,1.7433236584130742
8,13,24,1.3111419341445896
8,13,25,2.002859536229121
8,14,1,1.2012906823109064
8,14,2,1.2110240796518172
8,14,3,1.137894285926454
8,14,4,1.3303257591581075
8,14,5,1.254091157546267
8,14,6,1.3720571147038578
8,14,7,1.5984568481426815
8,14,8,1.8599251307102989
8,14,9,1.4832658737264495
8,14,10,1.5439726576149801
8,14,11,1.4182046158894261
8,14,12,1.9431398524113364
8,14,13,2.0092535548122554
8,14,14,1.949403768495607
8,14,15,1.7178405996774837
8,14,16,1.6299300513333315
8,14,17,1.7247406704410473
8,14,18,1.4361211234245082
8,14,19,1.516459697439815
8,14,20,1.7400213001354266
8,14,21,1.5064581482840218
8,14,22,1.2435769536073435
8,14,23,1.237675359370539
8,14,24,1.1960362608227078
8,14,25,1.414882863248072
8,15,1,1.082051613971798
8,15,2,1.110504046080181
8,15,3,1.4632011127627824
8,15,4,1.2840983843325404
8,15,5,1.457201127477307
8,15,6,1.11979925423035
8,15,7,1.3525777043726153
8,15,8,1.4993800684245968
8,15,9,1.283735752366885
8,15,10,1.5383291367707543
8,15,11,1.4348943016042202
8,15,12,1.704897315041927
8,15,13,1.652389704735179
8,15,14,1.7152652929329348
8,15,15,1.5844655489857211
8,15,16,1.710448448833649
8,15,17,1.6990707009419352
8,15,18,1.5689035160388334
8,15,19,1.5337388525302666
8,15,20,1.4168242497061807
8,15,21,1.455338578155249
8,15,22,1.0814009672564588
8,15,23,1.0928849536038625
8,15,24,1.34001990989317
8,15,25,1.2716916322975182
8,16,1,1.0605117254612377
8,16,2,1.083546615848684
8,16,3,1.1800685828180482
8,16,4,1.3160115811391293
8,16,5,1.2880347136366588
8,16,6,0.9886766949561601
8,16,7,1.2449844996483275
8,16,8,1.4019910019872193
8,16,9,1.4982387628369938
8,16,10,1.5456760945399721
8,16,11,1.75875703233424
8,16,12,1.6745781502981152
8,16,13,1.5195737290931477
8,16,14,1.5119601449257625
8,16,15,1.582635941596723
8,16,16,1.795271266584957
8,16,17,1.2400280392813263
8,16,18,1.414272678054955
8,16,19,1.7096547126801134
8,16,20,1.5189779006945787
8,16,21,1.2233987476596329
8,16,22,0.900050401482085
8,16,23,0.9811528458977616
8,16,24,1.2235318544530585
8,16,25,1.2588136630323146
8,17,1,1.1938703156958281
8,17,2,1.2980613384117485
8,17,3,1.1001020853090244
8,17,4,1.147699509464465
8,17,5,1.159619069647946
8,17,6,1.3249348262642673
8,17,7,1.4273679120480753
8,17,8,1.588451464647423
8,17,9,1.258394526213465
8,17,10,1.5267139754751247
8,17,11,1.2428336919283731
8,17,12,1.5657135072616275
8,17,13,1.73595942707178
8,17,14,2.0020772973331016
8,17,15,1.6860313902237132
8,17,16,1.3627694777102661
8,17,17,1.8369949287269103
8,17,18,1.7192359423497172
8,17,19,1.5042317283595938
8,17,20,1.5576714712583437
8,17,21,1.7823250226688896
8,17,22,1.604465545877957
8,17,23,1.24991069111445
8,17,24,1.4756814794982607
8,17,25,1.350196504256582
8,18,1,1.04291908000444
8,18,2,1.257619028669795
8,18,3,1.0069430409438382
8,18,4,1.1408904282930767
8,18,5,1.04764474933472
8,18,6,1.1345896708660557
8,18,7,1.121875405461447
8,18,8,1.2990270329399536
8,18,9,1.2031656735936738
8,18,10,0.979961897202432
8,18,11,1.1333509070270045
8,18,12,1.457076989497097
8,18,13,1.414773076978169
8,18,14,1.4305271276383107
8,18,15,1.6400662561487074
8,18,16,1.4653515617860038
8,18,17,1.5336660876810555
8,18,18,1.756448971682873
8,18,19,1.6536360577147968
8,18,20,1.838123738524096
8,18,21,1.5009290030932585
8,18,22,1.5867391664888464
8,18,23,1.2912710466092772
8,18,24,1.6158412830474658
8,18,25,1.440401227636907
8,19,1,0.936591501894081
8,19,2,0.9437445055233911
8,19,3,0.788729594150767
8,19,4,0.7862575238123125
8,19,5,0.872953456661486
8,19,6,1.0818349396884739
8,19,7,1.1379103704191136
8,19,8,1.2531807679905433
8,19,9,1.079202812421159
8,19,10,1.3311623649969775
8,19,11,1.1017622583848454
8,19,12,1.1740386459591703
8,19,13,1.2330396267844708
8,19,14,1.1992929293856724
8,19,15,1.285763189546209
8,19,16,1.4010081271917214
8,19,17,1.2084978770933366
8,19,18,1.5088844672788833
8,19,19,1.508297267211854
8,19,20,1.467080436952267
8,19,21,1.329652500579197
8,19,22,1.2628834690056512
8,19,23,1.2854554310693354
8,19,24,1.5511023162633586
8,19,25,1.3060176891915858
8,20,1,1.2317573513638465
8,20,2,1.285486169975978
8,20,3,1.0267335224467287
8,20,4,1.1725223619849687
8,20,5,1.1564349419254236
8,20,6,1.3559061699906316
8,20,7,1.393975399975025
8,20,8,1.5034788666404426
8,20,9,1.4609801315115043
8,20,10,1.4454666619441512
